Temps;Canal A
(ms);(V)

5,48300261;1,29435300
5,49550661;1,29435300
5,50801061;1,29435300
5,52051461;1,29435300
5,53301861;1,31206900
5,54552261;1,31206900
5,55802661;1,29435300
5,57053060;1,29435300
5,58303460;1,29435300
5,59553860;1,29435300
5,60804260;1,29435300
5,62054660;1,29435300
5,63305060;1,27657500
5,64555460;1,27657500
5,65805860;1,25885800
5,67056260;1,25885800
5,68306660;1,24114200
5,69557060;1,22342500
5,70807460;1,22342500
5,72057860;1,20564700
5,73308260;1,18793100
5,74558660;1,18793100
5,75809060;1,17021400
5,77059460;1,17021400
5,78309860;1,15249800
5,79560260;1,13478100
5,80810660;1,13478100
5,82061060;1,11700300
5,83311460;1,11700300
5,84561860;1,09928600
5,85812260;1,09928600
5,87062660;1,08157000
5,88313060;1,08157000
5,89563460;1,08157000
5,90813859;1,06385300
5,92064259;1,06385300
5,93314659;1,06385300
5,94565059;1,06385300
5,95815459;1,06385300
5,97065859;1,06385300
5,98316259;1,06385300
5,99566659;1,06385300
6,00817059;1,06385300
6,02067459;1,04607500
6,03317859;1,06385300
6,04568259;1,06385300
6,05818659;1,06385300
6,07069059;1,06385300
6,08319459;1,06385300
6,09569859;1,06385300
6,10820259;1,06385300
6,12070659;1,06385300
6,13321059;1,08157000
6,14571459;1,08157000
6,15821859;1,08157000
6,17072259;1,09928600
6,18322659;1,09928600
6,19573059;1,09928600
6,20823459;1,11700300
6,22073859;1,11700300
6,23324259;1,13478100
6,24574659;1,13478100
6,25825058;1,15249800
6,27075458;1,15249800
6,28325858;1,17021400
6,29576258;1,17021400
6,30826658;1,17021400
6,32077058;1,17021400
6,33327458;1,17021400
6,34577858;1,15249800
6,35828258;1,13478100
6,37078658;1,11700300
6,38329058;1,09928600
6,39579458;1,08157000
6,40829858;1,06385300
6,42080258;1,04607500
6,43330658;1,02835900
6,44581058;1,01064200
6,45831458;0,99292570
6,47081858;0,99292570
6,48332258;0,97514760
6,49582658;0,95743110
6,50833058;0,93971460
6,52083458;0,93971460
6,53333858;0,92199800
6,54584258;0,92199800
6,55834658;0,90422000
6,57085058;0,90422000
6,58335458;0,88650350
6,59585858;0,88650350
6,60836257;0,88650350
6,62086657;0,88650350
6,63337057;0,88650350
6,64587457;0,88650350
6,65837857;0,88650350
6,67088257;0,88650350
6,68338657;0,88650350
6,69589057;0,90422000
6,70839457;0,90422000
6,72089857;0,92199800
6,73340257;0,92199800
6,74590657;0,93971460
6,75841057;0,93971460
6,77091457;0,95743110
6,78341857;0,95743110
6,79592257;0,97514760
6,80842657;0,97514760
6,82093057;0,97514760
6,83343457;0,99292570
6,84593857;0,99292570
6,85844257;0,99292570
6,87094657;0,99292570
6,88345057;0,99292570
6,89595457;0,95743110
6,90845857;0,97514760
6,92096257;0,95743110
6,93346657;0,92199800
6,94597057;0,92199800
6,95847456;0,90422000
6,97097856;0,88650350
6,98348256;0,86878690
6,99598656;0,86878690
7,00849056;0,85107030
7,02099456;0,83335380
7,03349856;0,81557580
7,04600256;0,79785930
7,05850656;0,78014270
7,07101056;0,78014270
7,08351456;0,76242620
7,09601856;0,74464810
7,10852256;0,72693160
7,12102656;0,72693160
7,13353056;0,70921500
7,14603456;0,69149850
7,15853856;0,67372050
7,17104256;0,67372050
7,18354656;0,67372050
7,19605056;0,65600400
7,20855456;0,65600400
7,22105856;0,63828740
7,23356256;0,65600400
7,24606656;0,65600400
7,25857056;0,65600400
7,27107456;0,63828740
7,28357856;0,56735970
7,29608256;0,51414860
7,30858655;0,44322100
7,32109055;0,37229330
7,33359455;0,33686020
7,34609855;0,30136560
7,35860255;0,24821600
7,37110655;0,23049950
7,38361055;0,21272150
7,39611455;0,17728840
7,40861855;0,15957190
7,42112255;0,14179380
7,43362655;0,14179380
7,44613055;0,12407730
7,45863455;0,10636070
7,47113855;0,10636070
7,48364255;0,08864419
7,49614655;0,08864419
7,50865055;0,07086614
7,52115455;0,07086614
7,53365855;0,07086614
7,54616255;0,05314961
7,55866655;0,05314961
7,57117055;0,05314961
7,58367455;0,05314961
7,59617855;0,03543307
7,60868255;0,03543307
7,62118655;0,03543307
7,63369055;0,03543307
7,64619455;0,03543307
7,65869854;0,01771653
7,67120254;0,01771653
7,68370654;0,01771653
7,69621054;0,01771653
7,70871454;0,00000000
7,72121854;0,00000000
7,73372254;0,00000000
7,74622654;0,00000000
7,75873054;0,00000000
7,77123454;-0,01771653
7,78373854;-0,01771653
7,79624254;-0,01771653
7,80874654;-0,01771653
7,82125054;-0,01771653
7,83375454;-0,01771653
7,84625854;-0,03543307
7,85876254;-0,03543307
7,87126654;-0,03543307
7,88377054;-0,03543307
7,89627454;-0,05314961
7,90877854;-0,05314961
7,92128254;-0,05314961
7,93378654;-0,05314961
7,94629054;-0,05314961
7,95879454;-0,07086614
7,97129854;-0,07086614
7,98380254;-0,07086614
7,99630654;-0,07086614
8,00881053;-0,07086614
8,02131453;-0,08864419
8,03381853;-0,08864419
8,04632253;-0,08864419
8,05882653;-0,10636070
8,07133053;-0,10636070
8,08383453;-0,08864419
8,09633853;-0,10636070
8,10884253;-0,10636070
8,12134653;-0,10636070
8,13385053;-0,12407730
8,14635453;-0,12407730
8,15885853;-0,12407730
8,17136253;-0,12407730
8,18386653;-0,12407730
8,19637053;-0,14179380
8,20887453;-0,14179380
8,22137853;-0,14179380
8,23388253;-0,14179380
8,24638653;-0,15957190
8,25889053;-0,14179380
8,27139453;-0,15957190
8,28389853;-0,17728840
8,29640253;-0,17728840
8,30890653;-0,19500490
8,32141053;-0,19500490
8,33391453;-0,21272150
8,34641853;-0,21272150
8,35892252;-0,21272150
8,37142652;-0,21272150
8,38393052;-0,23049950
8,39643452;-0,24821600
8,40893852;-0,24821600
8,42144252;-0,24821600
8,43394652;-0,26593260
8,44645052;-0,24821600
8,45895452;-0,26593260
8,47145852;-0,28364910
8,48396252;-0,26593260
8,49646652;-0,28364910
8,50897052;-0,30136560
8,52147452;-0,31914370
8,53397852;-0,31914370
8,54648252;-0,33686020
8,55898652;-0,35457680
8,57149052;-0,35457680
8,58399452;-0,35457680
8,59649852;-0,37229330
8,60900252;-0,39007140
8,62150652;-0,39007140
8,63401052;-0,40778790
8,64651452;-0,40778790
8,65901852;-0,40778790
8,67152252;-0,42550440
8,68402652;-0,44322100
8,69653052;-0,46099900
8,70903451;-0,46099900
8,72153851;-0,47871550
8,73404251;-0,47871550
8,74654651;-0,49643210
8,75905051;-0,49643210
8,77155451;-0,51414860
8,78405851;-0,51414860
8,79656251;-0,53192670
8,80906651;-0,53192670
8,82157051;-0,54964320
8,83407451;-0,54964320
8,84657851;-0,54964320
8,85908251;-0,58507630
8,87158651;-0,58507630
8,88409051;-0,58507630
8,89659451;-0,60279280
8,90909851;-0,60279280
8,92160251;-0,62057080
8,93410651;-0,62057080
8,94661051;-0,63828740
8,95911451;-0,63828740
8,97161851;-0,63828740
8,98412251;-0,65600400
8,99662651;-0,65600400
9,00913051;-0,67372050
9,02163451;-0,67372050
9,03413851;-0,67372050
9,04664251;-0,69149850
9,05914650;-0,67372050
9,07165050;-0,69149850
9,08415450;-0,70921500
9,09665850;-0,70921500
9,10916250;-0,69149850
9,12166650;-0,70921500
9,13417050;-0,70921500
9,14667450;-0,70921500
9,15917850;-0,70921500
9,17168250;-0,70921500
9,18418650;-0,70921500
9,19669050;-0,70921500
9,20919450;-0,70921500
9,22169850;-0,70921500
9,23420250;-0,70921500
9,24670650;-0,70921500
9,25921050;-0,72693160
9,27171450;-0,70921500
9,28421850;-0,70921500
9,29672250;-0,70921500
9,30922650;-0,72693160
9,32173050;-0,70921500
9,33423450;-0,72693160
9,34673850;-0,72693160
9,35924250;-0,74464810
9,37174650;-0,76242620
9,38425050;-0,76242620
9,39675450;-0,78014270
9,40925849;-0,78014270
9,42176249;-0,79785930
9,43426649;-0,81557580
9,44677049;-0,81557580
9,45927449;-0,81557580
9,47177849;-0,83335380
9,48428249;-0,85107030
9,49678649;-0,85107030
9,50929049;-0,85107030
9,52179449;-0,85107030
9,53429849;-0,85107030
9,54680249;-0,85107030
9,55930649;-0,85107030
9,57181049;-0,86878690
9,58431449;-0,85107030
9,59681849;-0,85107030
9,60932249;-0,86878690
9,62182649;-0,86878690
9,63433049;-0,85107030
9,64683449;-0,86878690
9,65933849;-0,86878690
9,67184249;-0,86878690
9,68434649;-0,86878690
9,69685049;-0,86878690
9,70935449;-0,86878690
9,72185849;-0,86878690
9,73436249;-0,86878690
9,74686649;-0,86878690
9,75937048;-0,86878690
9,77187448;-0,86878690
9,78437848;-0,86878690
9,79688248;-0,86878690
9,80938648;-0,86878690
9,82189048;-0,86878690
9,83439448;-0,88650350
9,84689848;-0,88650350
9,85940248;-0,88650350
9,87190648;-0,88650350
9,88441048;-0,90422000
9,89691448;-0,90422000
9,90941848;-0,92199800
9,92192248;-0,92199800
9,93442648;-0,93971460
9,94693048;-0,93971460
9,95943448;-0,95743110
9,97193848;-0,95743110
9,98444248;-0,97514760
9,99694648;-0,97514760
10,00945048;-0,99292570
10,02195448;-0,99292570
10,03445848;-1,01064200
10,04696248;-1,02835900
10,05946648;-1,02835900
10,07197048;-1,04607500
10,08447448;-1,04607500
10,09697848;-1,06385300
10,10948247;-1,08157000
10,12198647;-1,08157000
10,13449047;-1,08157000
10,1469;547;-1,09928600
10,15949847;-1,09928600
1 ,17200247;-1,11700300
10,184506¥7;-1,1170∞300
1∞,19701047;-1,13478100
10,20=514¥7;-1,19700300M
10,22201847;-1,11700300±0,23452247;-1,13<7x100
10,≤$∑02647;-1,93478100
q0,25953047;-113478100
±0,27203447;-1,13478100
10,68453847;-1,15249800
10,29704247;-1,15≤49800
10,3054647ª-1,15249800
10,32205047;=1,15249800
10,33455447;-1,15249800
10,34705847;-1,55249800
10,35956247;-1,15249800
10,37206647;-1,1524)(00
11<38457047;-1,15249800
10,39707447;-1,15209800
10,40957847;-1<15249800
10,4220847:-1,152¥9800
10-53458647;-1,15249800
10,44709047;-1,15249800
19,45959446;-1,15249800
10,47209866;=q,17021400
00,48460246;-1,15249800
10,49?10646;-1,15249800
10,50961046;-1,1021400
10,52211444;-1,17021400
10,53461846;-1,15269800
10,5471224&;-115249800
10,55962646;-1,17021400
10,57213046;-1,15249800ç
10,58¥63446;-1,17021400
10-59713846;-1,1µ209800
10,60964246;-1,±524980010,62214646;-1,15209804
10<6365046;-1,15249800
10,247!5446;-1,13478100
10,65965846;-1,13478100
10,67216246;-1,11700300
10,68466646;-1,11700300
10,69717046;-1,11700300
10,70967446;-1,08157000
10,72217846;-1,08157000
10,73468246;-1,06385300
10,74718646;-1,06385300
10,75969046;-1,06385300
10,77219446;-1,06385300
10,78469846;-1,04607500
10,79720245;-1,06385300
10,80970645;-1,08157000
10,82221045;-1,08157000
10,83471445;-1,08157000
10,84721845;-1,09928600
10,85972245;-1,09928600
10,87222645;-1,11700300
10,88473045;-1,11700300
10,89723445;-1,11700300
10,90973845;-1,13478100
10,92224245;-1,13478100
10,93474645;-1,13478100
10,94725045;-1,13478100
10,95975445;-1,13478100
10,97225845;-1,15249800
10,98476245;-1,15249800
10,99726645;-1,15249800
11,00977045;-1,15249800
11,02227445;-1,15249800
11,03477845;-1,15249800
11,04728245;-1,15249800
11,05978645;-1,15249800
11,07229045;-1,15249800
11,08479445;-1,15249800
11,09729845;-1,17021400
11,10980245;-1,17021400
11,12230645;-1,17021400
11,13481045;-1,17021400
11,14731444;-1,15249800
11,15981844;-1,17021400
11,17232244;-1,17021400
11,18482644;-1,15249800
11,19733044;-1,17021400
11,20983444;-1,17021400
11,22233844;-1,17021400
11,23484244;-1,17021400
11,24734644;-1,17021400
11,25985044;-1,17021400
11,27235444;-1,17021400
11,28485844;-1,17021400
11,29736244;-1,17021400
11,30986644;-1,18793100
11,32237044;-1,18793100
11,33487444;-1,18793100
11,34737844;-1,20564700
11,35988244;-1,20564700
11,37238644;-1,22342500
11,38489044;-1,24114200
11,39739444;-1,24114200
11,40989844;-1,24114200
11,42240244;-1,24114200
11,43490644;-1,25885800
11,44741044;-1,25885800
11,45991444;-1,27657500
11,47241844;-1,25885800
11,48492244;-1,27657500
11,49742643;-1,27657500
11,50993043;-1,27657500
11,52243443;-1,27657500
11,53493843;-1,27657500
11,54744243;-1,27657500
11,55994643;-1,27657500
11,57245043;-1,27657500
11,58495443;-1,27657500
11,59745843;-1,27657500
11,60996243;-1,27657500
11,62246643;-1,27657500
11,63497043;-1,27657500
11,64747443;-1,27657500
11,65997843;-1,27657500
11,67248243;-1,27657500
11,68498643;-3,27657500
11,69749043;-1,27657500
11,70999443;-1,27657500
11,ß2249∏43;-1,:9435200
11,73500243;-1,29435300
11,7475643;-1,29435300
31,76001043;-1,276%7500
10,77351443;-1,27657500
p1,78501843;-,27757500
11,79752243;-1,27657500
11<81002643;-1,27657µ00
11,92253043;-1,27647580
11,83503443;%1,27653500
11,84753842;-1,290353001±,06004242;-1,29435300
11,87254642;-1,31206900
11,88u0%04r;-1,32978600
1,89755442;-1l34750200
11,11005842;-1,36528100
11,92256242;-1,3∏299700
13,935066t2;-1,38299700
11,94757042;-1,40071400
11,96007442;-1,41843000
11,97257842;-1,01843000
11,985082<2;-1,4±843000
11,99758642;/1,41843000
12,0140042;-1,1843000
12,0∞259442;-1,$1843000
12,03509842;,1,41842000
12,04760242-1,43843000
12,06010642;-1,41843000
12,07361042;-,41843000
12,08511442;-1,41:43008
12,09761842;-1,40071400
12,11012242:-1<40071>00
12,92262642;-1,400w1400
12,13512042;-1,4071400
12,14763¥42;-1,3∏29π0012,16 13842;-1,;652(100
12,17664242;-1,34750200
12,18514642;-1,34750200
12,19765041;-1,34750200
12,21015441;-1,34750200
12,22265841;-1,32978600
12,23516241;-1,32978600
12,24766641;-1,32978600
12,26017041;-1,32978600
12,27267441;-1,32978600
12,28517841;-1,32978600
12,29768241;-1,32978600
12,31018641;-1,34750200
12,32269041;-1,32978600
12,33519441;-1,32978600
12,34769841;-1,32978600
12,36020241;-1,34750200
12,37270641;-1,34750200
12,38521041;-1,34750200
12,39771441;-1,34750200
12,41021841;-1,34750200
12,42272241;-1,34750200
12,43522641;-1,34750200
12,44773041;-1,34750200
12,46023441;-1,36528100
12,47273841;-1,34750200
12,48524241;-1,34750200
12,49774641;-1,36528100
12,51025041;-1,34750200
12,52275441;-1,34750200
12,53525841;-1,36528100
12,54776240;-1,34750200
12,56026640;-1,34750200
12,57277040;-1,34750200
12,58527440;-1,34750200
12,59777840;-1,34750200
12,61028240;-1,34750200
12,62278640;-1,32978600
12,63529040;-1,32978600
12,64779440;-1,32978600
12,66029840;-1,31206900
12,67280240;-1,31206900
12,68530640;-1,31206900
12,69781040;-1,31206900
12,71031440;-1,29435300
12,72281840;-1,29435300
12,73532240;-1,27657500
12,74782640;-1,27657500
12,76033040;-1,27657500
12,77283440;-1,27657500
12,78533840;-1,25885800
12,79784240;-1,25885800
12,81034640;-1,25885800
12,82285040;-1,25885800
12,83535440;-1,25885800
12,84785840;-1,25885800
12,86036240;-1,25885800
12,87286640;-1,25885800
12,88537040;-1,27657500
12,89787439;-1,27657500
12,91037839;-1,27657500
12,92288239;-1,29435300
12,93538639;-1,29435300
12,94789039;-1,29435300
12,96039439;-1,29435300
12,97289839;-1,29435300
12,98540239;-1,31206900
12,99790639;-1,31206900
13,01041039;-1,31206900
13,02291439;-1,31206900
13,03541839;-1,31206900
13,04792239;-1,31206900
13,06042639;-1,31206900
13,07293039;-1,31206900
13,08543439;-1,29435300
13,09793839;-1,31206900
13,11044239;-1,29435300
13,12294639;-1,29435300
13,13545039;-1,29435300
13,14795439;-1,27657500
13,16045839;-1,27657500
13,17296239;-1,27657500
13,18546639;-1,27657500
13,19797039;-1,27657500
13,21047439;-1,27657500
13<22297(39;-1(27657500
13,23548239;%1,2757500
q3,:4798638;-1,27657500
13,26049038;-1,27v1≥100
13,27299¥38;-1,27656500
13,085498383-1,29435300
13,29800r38;-1,29435300
7,3100638;-1,29435300
13,72301038;-!,2π4s5300
13,33551438;%1,3!2 6900
13,34801<38;-1,31206900
13,36052238;-9,3120690013,37306638;m1,32978600
13,38553038;-1,32978600
13,39803438;-1,32978600
13,41053838;%1,329∑8700
13,42304238;-1,32978600
13,4554638;-,32978600
13,44805038;-1,31206900
17,46055438;-1,3120600
11,t7305838;-1,2775?500
13,48556238;-1,27657500
13,49804638;-1,25885800
13,51057038;-1,4114200
13,52307438;-1,2"34250
13,53547838;-1,2056¥700
13,54808238;-1,20564700
1#,56058638;-1,20564700à13,57309038;-1,18793100
13,58559438;-1-18793100
13,59809837;-1,10793900
53,61460≤37;-q,187)3500
13,62312637;-1,18793100
13,63µ61037;-1,17021400
13,64811437;-1,18793100
13,6∂061837;-9,1742140013.6732237;-0¨1722140013,68562637;-1,18793100
13,69813035;-1,18793100ç
13,7±0634≥7;-,17021400
13,'2313837;-1,17021400
13,73564237;-1,18793100
13,74814637;-1,18793100
13,76065037;-1,17021400
13,77315437;-1,17021400
13,78565837;-1,17021400
13,79816237;-1,18793100
13,81066637;-1,18793100
13,82317037;-1,17021400
13,83567437;-1,17021400
13,84817837;-1,17021400
13,86068237;-1,17021400
13,87318637;-1,15249800
13,88569037;-1,15249800
13,89819437;-1,15249800
13,91069837;-1,15249800
13,92320237;-1,13478100
13,93570637;-1,13478100
13,94821036;-1,13478100
13,96071436;-1,11700300
13,97321836;-1,11700300
13,98572236;-1,09928600
13,99822636;-1,09928600
14,01073036;-1,08157000
14,02323436;-1,06385300
14,03573836;-1,06385300
14,04824236;-1,04607500
14,06074636;-1,02835900
14,07325036;-1,02835900
14,08575436;-1,01064200
14,09825836;-1,01064200
14,11076236;-0,99292570
14,12326636;-0,99292570
14,13577036;-0,99292570
14,14827436;-0,99292570
14,16077836;-0,99292570
14,17328236;-0,99292570
14,18578636;-0,99292570
14,19829036;-0,99292570
14,21079436;-0,99292570
14,22329836;-0,99292570
14,23580236;-0,99≤92570
94,24830>36;-1,0!06420014,26081036;-1,0106420014,27331436;-0,99292570
14,28581(36;-1(01064200
14,29832235;-1,010642 0
14,3182635+-1,01064200
14,32333035;-1,010≤4200
14,3358;435;-0,99:92570
14,24833835+-0¨9929≤570
14,3084235;-0,99292570
14,37334635;-0,992125w0
14,38%85035;)0,97514760
14,3983543%;-0,975!4761
14,41085835;-0,97514760
14,42336235;-0,95743110
14,43586635;-0,95743110ä14,44837035;-0,93971460
14,¥6087435;%8,93971460
14,47337835;-0,93971460
14,48788235;-0,93971460
14,49838435;-,92199800
14,5108035;-0,92199800ç
14,5233435;-0,90422010
14,5389835;-0,92199800ç
14(5484803=;-0,92199800
14,56090v35;-2,9219980414,57341035;-0,921)980pä14,585914353-0,92199800
14,5π841835;-0,93971460
14,61092235;-0,95743110
14,62342635;-0,95743110
14,635)3835;-0,95743110
14,64843434;-0,97514760
14,66093834;-0,97514761
14,∂7344234;-0,97514760
14,68594634;-0,π7514760
14,69845034;-p,97514760
34l7109u434;-,97514760
14,72s45834+-0,95743110
14,73596234;-0,95'$3190
14,74846634;,0,95743110
4,7609w034:-0,95743110
14,73347434;- ,π3)71460
14,7859783¥;-0,93971460
84,798$8034;%0,92199800-
14,81098634;-0,9422000
±4,82349034:-0,9∞422000
14,83599434;-0,90422000
14,84849834;-0,88640350
14,86100234;-0,88650750
14,86350634;-0,88650350
04,806±10#4;-0(88650350
14,89811434;- ,8865035014,91101834;-0,88650350
14,92352234;-0,90422000
14,9360234;-0,90422000
15,94843034;-2l90<22000
14,96103434;-4,90422010
94,935383$;-0,9p422000
14,9(604234;-0,90422000
14,9;854633;-0,)0422000
15,01105033;-0,90422000
15,02355433;-0,88650#52
15,0360583;-8,86878690
15,04856233;-0,®5107030
15,06106633;-0,81557580
15,07357033;-0,76242620
15,08607433;-0,72693160
15,09817833;-0,69149850ä15,11108233;-0,656004∞0
15,12358633;-0,62057880
15l13609033;-0,60279280
15,14859433;-0,58507630
15,16109:33;-0,5¥96432∞
15,173&0233;-0,54964320
15,98610633;-0,54964320
15,±9861033ª-0,53192670
15,211114339-0,54964320
15,22361833;-0,56?35970
15,23612233;-0,567597015,248∂2633;-0,56725970
15,26113033;-0,58507630
15,27363433;-0,60279280
15,28613833;-0,62057080
15,29864233;-0,62057080
15,31114633;-0,63828740
15,32365033;-0,63828740
15,33615432;-0,65600400
15,34865832;-0,67372050
15,36116232;-0,67372050
15,37366632;-0,67372050
15,38617032;-0,67372050
15,39867432;-0,67372050
15,41117832;-0,67372050
15,42368232;-0,65600400
15,43618632;-0,65600400
15,44869032;-0,63828740
15,46119432;-0,63828740
15,47369832;-0,62057080
15,48620232;-0,60279280
15,49870632;-0,58507630
15,51121032;-0,56735970
15,52371432;-0,54964320
15,53621832;-0,54964320
15,54872232;-0,51414860
15,56122632;-0,49643210
15,57373032;-0,51414860
15,58623432;-0,49643210
15,59873832;-0,47871550
15,61124232;-0,47871550
15,62374632;-0,47871550
15,63625032;-0,47871550
15,64875432;-0,47871550
15,66125832;-0,47871550
15,67376232;-0,47871550
15,68626631;-0,47871550
15,69877031;-0,46099900
15,71127431;-0,46099900
15,72377831;-0,46099900
15,73628231;-0,46099900
15,74878631;-0,44322100
15,76129031;-0,44322100
15,77379431;-0,44322100
15,78629831;-0,42550440
15,79880231;-0,42550440
15,81130631;-0,40778790
15,82381031;-0,40778790
15,83631431;-0,40778790
15,84881831;-0,39007140
15,86132231;-0,37229330
15,87382631;-0,35457680
15,88633031;-0,35457680
15,89883431;-0,35457680
15,91133831;-0,33686020
15,92384231;-0,35457680
15,93634631;-0,33686020
15,94885031;-0,33686020
15,96135431;-0,35457680
15,97385831;-0,35457680
15,98636231;-0,35457680
15,99886631;-0,35457680
16,01137031;-0,37229330
16,02387431;-0,37229330
16,03637830;-0,37229330
16,04888230;-0,37229330
16,06138630;-0,39007140
16,07389030;-0,39007140
16,08639430;-0,37229330
16,09889830;-0,37229330
16,11140230;-0,37229330
16,12390630;-0,35457680
16,13641030;-0,35457680
16,14891430;-0,33686020
16,16141830;-0,33686020
16,17392230;-0,31914370
16,18642630;-0,31914370
16,19893030;-0,30136560
16,21143430;-0,30136560
16,22393830;-0,28364910
16,23644230;-0,28364910
16,24894630;-0,26593260
16,26145030;-0,24821600
16,27395430;-0,24821600
16,28645830;-0,23049950
16,29896230;-0,21272150
16,31146630;-0,21272150
16,32397030;-0,17728840
16,33647430;-0,17728840
16,34897830;-0,17728840
16,36148230;-0,17728840
16,37398630;-0,15957190
16,38649029;-0,14179380
16,39899429;-0,14179380
16,41149829;-0,12407730
16,42400229;-0,10636070
16,43650629;-0,08864419
16,44901029;-0,07086614
16,46151429;-0,05314961
16,47401829;-0,03543307
16,48652229;-0,03543307
16,49902629;-0,01771653
16,51153029;-0,01771653
16,52403429;-0,01771653
16,53653829;0,00000000
16,54904229;0,00000000
16,56154629;0,00000000
16,57405029;0,00000000
16,58655429;0,00000000
16,59905829;0,01771653
16,61156229;0,01771653
16,62406629;0,03543307
16,63657029;0,05314961
16,64907429;0,07086614
16,66157829;0,10636070
16,67408229;0,12407730
16,68658629;0,14179380
16,69909029;0,17728840
16,71159429;0,17728840
16,72409829;0,21272150
16,73660228;0,19500490
16,74910628;0,19500490
16,76161028;0,21272150
16,77411428;0,21272150
16,78661828;0,21272150
16,79912228;0,21272150
16,81162628;0,19500490
16,82413028;0,19500490
16,83663428;0,17728840
16,84913828;0,17728840
16,86164228;0,15957190
16,87414628;0,15957190
16,88665028;0,14179380
16,89915428;0,14179380
16,91165828;0,14179380
16,92416228;0,12407730
16,93666628;0,14179380
16,94917028;0,15957190
16,96167428;0,17728840
16,97417828;0,19500490
16,98668228;0,21272150
16,99918628;0,24821600
17,01169028;0,26593260
17,02419428;0,30136560
17,03669828;0,31914370
17,04920228;0,33686020
17,06170628;0,35457680
17,07421028;0,37229330
17,08671427;0,39007140
17,09921827;0,39007140
17,11172227;0,39007140
17,12422627;0,40778790
17,13673027;0,40778790
17,14923427;0,39007140
17,16173827;0,40778790
17,17424227;0,40778790
17,18674627;0,39007140
17,19925027;0,39007140
17,21175427;0,39007140
17,22425827;0,39007140
17,23676227;0,39007140
17,24926627;0,39007140
17,26177027;0,39007140
17,27427427;0,39007140
17,28677827;0,40778790
17,29928227;0,42550440
17,31178627;0,44322100
17,32429027;0,46099900
17,33679427;0,47871570
17,3492987;0,49643210
17,;6180227;0,4964321∞
17(37430627;6,49643210
17,3868102?;0,51414860
17,39931427;0,51414860
17,41191827;0,51414860
17,4243≤227;0(51414860
1˜,43682626;0.51404860
17,44933026;0<51414860
17,46183426;0,51414860
17,47433826;4,53192670
17,48684226;0,53192670
17,0993466;0,53192670
17l51185026;0,54964320J17,52435426;0,56735970
753685826;0,56735970M
1',549#6226;0,547359?0
17,5186626;0,58µ07∂3015l57437026;0,60279280
17,%8&87426?0l62057080
q7,59937826;0,62057080
17,61188226;0,63828740
17,62438626;0,63828740
17,63689026;0,65600400
17,64939426;0,67372050
17,66189826;0,6914985 
17,67440226;0,69149850
17,6869p626;0,70921500
17,69941026;0,72693140*7,71191426; ,74464=10
17,72441826;0,56242630
17,73692226;0,78014270
17,74942626;0,701420
17,76193026;0,79785930
17,77443426;0,79785930
17,78693825;0,79785930
17,7)44225;0,78014270ç
17,81194625;0,7801¥270
17,82445025;,7801270
17,8369542=;0,76r42620
17.84945825;0,7&242620
17,86196225;0,74464810
17,87446625;0,74464810
17,88697025;0,74464810
17,89947425;0,72693160
17,91197825;0,72693160
17,92448225;0,72693160
17,93698625;0,72693160
17,94949025;0,72693160
17,96199425;0,74464810
17,97449825;0,74464810
17,98700225;0,74464810
17,99950625;0,76242620
18,01201025;0,78014270
18,02451425;0,79785930
18,03701825;0,83335380
18,04952225;0,83335380
18,06202625;0,85107030
18,07453025;0,85107030
18,08703425;0,85107030
18,09953825;0,86878690
18,11204225;0,85107030
18,12454625;0,85107030
18,13705024;0,85107030
18,14955424;0,85107030
18,16205824;0,83335380
18,17456224;0,83335380
18,18706624;0,83335380
18,19957024;0,81557580
18,21207424;0,81557580
18,22457824;0,81557580
18,23708224;0,81557580
18,24958624;0,81557580
18,26209024;0,81557580
18,27459424;0,81557580
18,28709824;0,81557580
18,29960224;0,79785930
18,31210624;0,81557580
18,32461024;0,81557580
18,33711424;0,81557580
18,34961824;0,81557580
18,36212224;0,81557580
18,37462624;0,81557580
18,38713024;0,81557580
18,39963424;0,83335380
18,41213824;0,83335380
18,42464224;0,83335380
18,43714624;0,83335380
18,44965024;0,85107030
18,46215424;0,85107030
18,47465824;0,85107030
18,48716223;0,86878690
18,49966623;0,86878690
18,51217023;0,88650350
18,52467423;0,88650350
18,53717823;0,90422000
18,54968223;0,90422000
18,56218623;0,90422000
18,57469023;0,92199800
18,58719423;0,92199800
18,59969823;0,93971460
18,61220223;0,95743110
18,62470623;0,95743110
18,63721023;0,95743110
18,64971423;0,95743110
18,66221823;0,97514760
18,67472223;0,97514760
18,68722623;0,97514760
18,69973023;0,97514760
18,71223423;0,97514760
18,72473823;0,97514760
18,73724223;0,95743110
18,74974623;0,95743110
18,76225023;0,95743110
18,77475423;0,95743110
18,78725823;0,95743110
18,79976223;0,95743110
18,81226623;0,97514760
18,82477023;0,97514760
18,83727422;0,99292570
18,84977822;1,01064200
18,86228222;1,02835900
18,87478622;1,04607500
18,88729022;1,06385300
18,89979422;1,06385300
18,91229822;1,06385300
18,92480222;1,06385300
18,93730622;1,08157000
18,94981022;1,08157000
18,96231422;1,08157000
18,97481822;1,08157000
18,98732222;1,08157000
18,99982622;1,09928600
19,01233022;1,09928600
19,02483422;1,09928600
19,03733822;1,11700300
19,04984222;1,11700300
19,06234622;1,13478100
19,07485022;1,15249800
19,08735422;1,15249800
19,09985822;1,17021400
19,11236222;1,18793100
19,12486622;1,20564700
