Temps;Canal o
(ms);(V)

7,70871454;-0,17593500
7,72121854;-0,17593500
7,73372254;-0,17593500
7,74622654;-0,17593500
7,75873054;-0,35187010
7,77123454;-0,17593500
7,78373854;-0,17593500
7,79624254;-0,35187010
7,80874654;-0,35187010
7,82125054;-0,35187010
7,83375454;-0,35187010
7,84625854;-0,52842030
7,85876254;-0,52842030
7,87126654;-0,52842030
7,88377054;-0,52842030
7,89627454;-0,52842030
7,90877854;-0,52842030
7,92128254;-0,52842030
7,93378654;-0,70435530
7,94629054;-0,70435530
7,95879454;-0,70435530
7,97129854;-0,70435530
7,98380254;-0,70435530
7,99630654;-0,70435530
8,00881053;-0,70435530
8,02131453;-0,88090550
8,03381853;-0,88090550
8,04632253;-0,88090550
8,05882653;-0,88090550
8,07133053;-0,88090550
8,08383453;-0,88090550
8,09633853;-1,05684100
8,10884253;-0,88090550
8,12134653;-1,05684100
8,13385053;-1,05684100
8,14635453;-1,05684100
8,15885853;-1,05684100
8,17136253;-1,05684100
8,18386653;-1,05684100
8,19637053;-1,23339100
8,20887453;-1,23339100
8,22137853;-1,23339100
8,23388253;-1,23339100
8,24638653;-1,40932600
8,25889053;-1,40932600
8,27139453;-1,58526100
8,28389853;-1,58526100
8,29640253;-1,76181100
8,30890653;-1,76181100
8,32141053;-1,76181100
8,33391453;-1,76181100
8,34641853;-1,76181100
8,35892252;-1,93774600
8,37142652;-1,93774600
8,38393052;-1,93774600
8,39643452;-1,93774600
8,40893852;-2,11429600
8,42144252;-2,11429600
8,43394652;-2,11429600
8,44645052;-2,11429600
8,45895452;-2,29023100
8,47145852;-2,46678100
8,48396252;-2,46678100
8,49646652;-2,46678100
8,50897052;-2,64271600
8,52147452;-2,64271600
8,53397852;-2,64271600
8,54648252;-2,81926700
8,55898652;-2,81926700
8,57149052;-2,99520200
8,58399452;-2,99520200
8,59649852;-2,99520200
8,60900252;-2,99520200
8,62150652;-3,17113700
8,63401052;-3,17113700
8,64651452;-3,34768700
8,65901852;-3,34768700
8,67152252;-3,34768700
8,68402652;-3,52362200
8,69653052;-3,52362200
8,70903451;-3,70017200
8,72153851;-3,70017200
8,73404251;-3,70017200
8,74654651;-3,70017200
8,75905051;-3,87610700
8,77155451;-4,05265800
8,78405851;-4,05265800
8,79656251;-4,05265800
8,80906651;-4,05265800
8,82157051;-4,22859200
8,83407451;-4,22859200
8,84657851;-4,22859200
8,85908251;-4,40452800
8,87158651;-4,40452800
8,88409051;-4,40452800
8,89659451;-4,58107800
8,90909851;-4,58107800
8,92160251;-4,58107800
8,93410651;-4,75701300
8,94661051;-4,75701300
8,95911451;-4,75701300
8,97161851;-4,93356300
8,98412251;-4,75701300
8,99662651;-4,93356300
9,00913051;-4,93356300
9,02163451;-4,93356300
9,03413851;-4,93356300
9,04664251;-4,93356300
9,05914650;-4,93356300
9,07165050;-4,93356300
9,08415450;-4,93356300
9,09665850;-5,10949800
9,10916250;-4,93356300
9,12166650;-4,93356300
9,13417050;-4,93356300
9,14667450;-4,93356300
9,15917850;-4,93356300
9,17168250;-4,93356300
9,18418650;-4,93356300
9,19669050;-5,10949800
9,20919450;-4,93356300
9,22169850;-4,93356300
9,23420250;-4,93356300
9,24670650;-5,10949800
9,25921050;-5,10949800
9,27171450;-4,93356300
9,28421850;-4,93356300
9,29672250;-4,93356300
9,30922650;-4,93356300
9,32173050;-5,46198300
9,33423450;-5,46198300
9,34673850;-5,63853400
9,35924250;-5,63853400
9,37174650;-5,63853400
9,38425050;-5,81446800
9,39675450;-5,81446800
9,40925849;-5,81446800
9,42176249;-5,99040400
9,43426649;-6,16695400
9,44677049;-5,99040400
9,45927449;-5,99040400
9,47177849;-5,99040400
9,48428249;-5,99040400
9,49678649;-5,99040400
9,50929049;-5,99040400
9,52179449;-5,99040400
9,53429849;-5,99040400
9,54680249;-5,99040400
9,55930649;-5,99040400
9,57181049;-6,16695400
9,58431449;-5,99040400
9,59681849;-5,99040400
9,60932249;-5,99040400
9,62182649;-5,99040400
9,63433049;-5,99040400
9,64683449;-6,16695400
9,65933849;-6,16695400
9,67184249;-5,99040400
9,68434649;-5,99040400
9,69685049;-5,99040400
9,70935449;-5,99040400
9,72185849;-5,99040400
9,73436249;-5,99040400
9,74686649;-5,99040400
9,75937048;-6,16695400
9,77187448;-6,16695400
9,78437848;-6,16695400
9,79688248;-6,16695400
9,80938648;-6,16695400
9,82189048;-6,34288900
9,83439448;-6,34288900
9,84689848;-6,34288900
9,85940248;-6,34288900
9,87190648;-6,51943900
9,88441048;-6,51943900
9,89691448;-6,69537400
9,90941848;-6,69537400
9,92192248;-6,87192400
9,93442648;-6,87192400
9,94693048;-7,04785900
9,95943448;-7,04785900
9,97193848;-7,22379400
9,98444248;-7,04785900
9,99694648;-7,22379400
10,00945048;-7,40034400
10,02195448;-7,22379400
10,03445848;-7,40034400
10,04696248;-7,57628000
10,05946648;-7,57628000
10,07197048;-7,75283000
10,08447448;-7,57628000
10,09697848;-7,75283000
10,10948247;-7,75283000
10,12198647;-7,75283000
10,13449047;-7,75283000
10,14699447;-7,92876500
10,15949847;-7,92876500
10,17200247;-7,92876500
10,18450647;-7,92876500
10,19701047;-7,92876500
10,20951447;-7,75283000
10,22201847;-7,92876500
10,23452247;-7,92876500
10,24702647;-7,92876500
10,25953047;-7,92876500
10,27203447;-7,92876500
10,28453847;-7,92876500
10,29704247;-7,92876500
10,30954647;-7,92876500
10,32205047;-8,10531500
10,33455447;-7,92876500
10,34705847;-8,10531500
10,35956247;-7,92876500
10,37206647;-8,10531500
10,38457047;-8,10531500
10,39707447;-8,28125000
10,40957847;-8,10531500
10,42208247;-8,10531500
10,43458647;-7,92876500
10,44709047;-8,10531500
10,45959446;-8,10531500
10,47209846;-7,92876500
10,48460246;-8,10531500
10,49710646;-8,10531500
10,50961046;-8,10531500
10,52211446;-8,10531500
10,53461846;-8,10531500
10,54712246;-8,10531500
10,55962646;-7,92876500
10,57213046;-7,92876500
10,58463446;-8,10531500
10,59713846;-7,92876500
10,60964246;-7,75283000
10,62214646;-7,57628000
10,63465046;-7,57628000
10,64715446;-7,57628000
10,65965846;-7,40034400
10,67216246;-7,22379400
10,68466646;-7,22379400
10,69717046;-7,22379400
10,70967446;-7,04785900
10,72217846;-7,22379400
10,73468246;-7,22379400
10,74718646;-7,22379400
10,75969046;-7,40034400
10,77219446;-7,57628000
10,78469846;-7,57628000
10,79720245;-7,75283000
10,80970645;-7,75283000
10,82221045;-7,75283000
10,83471445;-7,75283000
10,84721845;-7,75283000
10,85972245;-7,92876500
10,87222645;-7,92876500
10,88473045;-7,92876500
10,89723445;-8,10531500
10,90973845;-7,92876500
10,92224245;-8,10531500
10,93474645;-7,92876500
10,94725045;-8,10531500
10,95975445;-7,92876500
10,97225845;-8,10531500
10,98476245;-8,10531500
10,99726645;-8,10531500
11,00977045;-8,10531500
11,02227445;-8,10531500
11,03477845;-8,10531500
11,04728245;-8,10531500
11,05978645;-8,10531500
11,07229045;-8,10531500
11,08479445;-8,10531500
11,09729845;-8,10531500
11,10980245;-8,10531500
11,12230645;-8,10531500
11,13481045;-8,10531500
11,14731444;-8,10531500
11,15981844;-8,28125000
11,17232244;-8,10531500
11,18482644;-8,10531500
11,19733044;-8,10531500
11,20983444;-8,10531500
11,22233844;-8,10531500
11,23484244;-8,10531500
11,24734644;-8,10531500
11,25985044;-8,10531500
11,27235444;-8,28125000
11,28485844;-8,28125000
11,29736244;-8,45780000
11,30986644;-8,63373600
11,32237044;-8,63373600
11,33487444;-8,63373600
11,34737844;-8,80967000
11,35988244;-8,63373600
11,37238644;-8,80967000
11,38489044;-8,80967000
11,39739444;-8,80967000
11,40989844;-8,80967000
11,42240244;-8,80967000
11,43490644;-8,80967000
11,44741044;-8,80967000
11,45991444;-8,80967000
11,47241844;-8,80967000
11,48492244;-8,80967000
11,49742643;-8,80967000
11,50993043;-8,80967000
11,52243443;-8,80967000
11,53493843;-8,80967000
11,54744243;-8,98622000
11,55994643;-8,98622000
11,57245043;-8,80967000
11,58495443;-8,80967000
11,59745843;-8,80967000
11,60996243;-8,80967000
11,62246643;-8,80967000
11,63497043;-8,80967000
11,64747443;-8,80967000
11,65997843;-8,80967000
11,67248243;-8,98622000
11,68498643;-8,80967000
11,69749043;-8,98622000
11,70999443;-8,98622000
11,72249843;-8,80967000
11,73500243;-8,98622000
11,74750643;-8,80967000
11,76001043;-8,80967000
11,77251443;-8,80967000
11,78501843;-8,80967000
11,79752243;-8,98622000
11,81002643;-8,98622000
11,82253043;-9,16215500
11,83503443;-9,16215500
11,84753842;-9,51464100
11,86004242;-9,86712600
11,87254642;-9,86712600
11,88505042;-9,86712600
11,89755442;-9,86712600
11,91005842;-9,86712600
11,92256242;-9,86712600
11,93506642;-9,86712600
11,94757042;-9,86712600
11,96007442;-9,86712600
11,97257842;-9,86712600
11,98508242;-9,86712600
11,99758642;-9,86712600
12,01009042;-9,86712600
12,02259442;-9,86712600
12,03509842;-9,86712600
12,04760242;-9,69119100
12,06010642;-9,69119100
12,07261042;-9,51464100
12,08511442;-9,51464100
12,09761842;-9,51464100
12,11012242;-9,33870600
12,12262642;-9,33870600
12,13513042;-9,16215500
12,14763442;-9,16215500
12,16013842;-9,16215500
12,17264242;-9,16215500
12,18514642;-9,16215500
12,19765041;-9,16215500
12,21015441;-9,16215500
12,22265841;-9,16215500
12,23516241;-9,16215500
12,24766641;-9,16215500
12,26017041;-9,16215500
12,27267441;-9,16215500
12,28517841;-9,33870600
12,29768241;-9,33870600
12,31018641;-9,51464100
12,32269041;-9,33870600
12,33519441;-9,33870600
12,34769841;-9,33870600
12,36020241;-9,33870600
12,37270641;-9,33870600
12,38521041;-9,33870600
12,39771441;-9,33870600
12,41021841;-9,33870600
12,42272241;-9,33870600
12,43522641;-9,33870600
12,44773041;-9,33870600
12,46023441;-9,33870600
12,47273841;-9,33870600
12,48524241;-9,33870600
12,49774641;-9,51464100
12,51025041;-9,33870600
12,52275441;-9,33870600
12,53525841;-9,33870600
12,54776240;-9,33870600
12,56026640;-9,16215500
12,57277040;-9,33870600
12,58527440;-9,16215500
12,59777840;-9,16215500
12,61028240;-8,98622000
12,62278640;-9,16215500
12,63529040;-8,98622000
12,64779440;-8,98622000
12,66029840;-8,80967000
12,67280240;-8,80967000
12,68530640;-8,80967000
12,69781040;-8,80967000
12,71031440;-8,63373600
12,72281840;-8,63373600
12,73532240;-8,63373600
12,74782640;-8,63373600
12,76033040;-8,63373600
12,77283440;-8,63373600
12,78533840;-8,63373600
12,79784240;-8,63373600
12,81034640;-8,63373600
12,82285040;-8,80967000
12,83535440;-8,80967000
12,84785840;-8,98622000
12,86036240;-8,98622000
12,87286640;-8,98622000
12,88537040;-9,16215500
12,89787439;-8,98622000
12,91037839;-8,98622000
12,92288239;-8,98622000
12,93538639;-8,98622000
12,94789039;-9,16215500
12,96039439;-8,98622000
12,97289839;-9,16215500
12,98540239;-8,98622000
12,99790639;-8,98622000
13,01041039;-9,16215500
13,02291439;-8,98622000
13,03541839;-9,16215500
13,04792239;-9,16215500
13,06042639;-8,98622000
13,07293039;-8,80967000
13,08543439;-8,80967000
13,09793839;-8,80967000
13,11044239;-8,80967000
13,12294639;-8,80967000
13,13545039;-8,80967000
13,14795439;-8,80967000
13,16045839;-8,80967000
13,17296239;-8,80967000
13,18546639;-8,80967000
13,19797039;-8,80967000
13,21047439;-8,80967000
13,22297839;-8,80967000
13,23548239;-8,80967000
13,24798638;-8,98622000
13,26049038;-9,16215500
13,27299438;-9,16215500
13,28549838;-9,16215500
13,29800238;-9,16215500
13,31050638;-9,16215500
13,32301038;-9,33870600
13,33551438;-9,33870600
13,34801838;-9,33870600
13,36052238;-9,33870600
13,37302638;-9,16215500
13,38553038;-9,16215500
13,39803438;-9,16215500
13,41053838;-8,98622000
13,42304238;-8,80967000
13,43554638;-8,80967000
13,44805038;-8,63373600
13,46055438;-8,28125000
13,47305838;-8,10531500
13,48556238;-8,10531500
13,49806638;-8,10531500
13,51057038;-8,10531500
13,52307438;-8,10531500
13,53557838;-8,10531500
13,54808238;-8,10531500
13,56058638;-8,10531500
13,57309038;-8,10531500
13,58559438;-8,10531500
13,59809837;-8,10531500
13,61060237;-8,10531500
13,62310637;-8,10531500
13,63561037;-8,10531500
13,64811437;-8,10531500
13,66061837;-8,10531500
13,67312237;-8,28125000
13,68562637;-8,10531500
13,69813037;-8,10531500
13,71063437;-8,10531500
13,72313837;-8,10531500
13,73564237;-8,10531500
13,74814637;-8,10531500
13,76065037;-8,10531500
13,77315437;-8,10531500
13,78565837;-8,10531500
13,79816237;-8,10531500
13,81066637;-8,10531500
13,82317037;-8,10531500
13,83567437;-7,92876500
13,84817837;-8,10531500
13,86068237;-7,92876500
13,87318637;-7,92876500
13,88569037;-7,75283000
13,89819437;-7,75283000
13,91069837;-7,75283000
13,92320237;-7,75283000
13,93570637;-7,57628000
13,94821036;-7,40034400
13,96071436;-7,40034400
13,97321836;-7,40034400
13,98572236;-7,22379400
13,99822636;-7,04785900
14,01073036;-7,04785900
14,02323436;-7,04785900
14,03573836;-6,87192400
14,04824236;-6,69537400
14,06074636;-6,69537400
14,07325036;-6,69537400
14,08575436;-6,69537400
14,09825836;-6,69537400
14,11076236;-6,87192400
14,12326636;-6,87192400
14,13577036;-6,87192400
14,14827436;-7,04785900
14,16077836;-7,04785900
14,17328236;-7,04785900
14,18578636;-7,04785900
14,19829036;-7,04785900
14,21079436;-7,04785900
14,22329836;-7,04785900
14,23580236;-7,04785900
14,24830636;-7,04785900
14,26081036;-7,04785900
14,27331436;-6,87192400
14,28581836;-6,87192400
14,29832235;-6,87192400
14,31082635;-6,87192400
14,32333035;-6,87192400
14,33583435;-6,69537400
14,34833835;-6,69537400
14,36084235;-6,69537400
14,37334635;-6,69537400
14,38585035;-6,51943900
14,39835435;-6,51943900
14,41085835;-6,51943900
14,42336235;-6,51943900
14,43586635;-6,34288900
14,44837035;-6,16695400
14,46087435;-6,16695400
14,47337835;-6,34288900
14,48588235;-6,16695400
14,49838635;-6,34288900
14,51089035;-6,16695400
14,52339435;-6,34288900
14,53589835;-6,51943900
14,54840235;-6,51943900
14,56090635;-6,69537400
14,57341035;-6,87192400
14,58591435;-6,87192400
14,59841835;-6,87192400
14,61092235;-6,87192400
14,62342635;-6,87192400
14,63593035;-6,87192400
14,64843434;-6,87192400
14,66093834;-6,69537400
14,67344234;-6,69537400
14,68594634;-6,69537400
14,69845034;-6,69537400
14,71095434;-6,51943900
14,72345834;-6,51943900
14,73596234;-6,34288900
14,74846634;-6,34288900
14,76097034;-6,16695400
14,77347434;-5,99040400
14,78597834;-5,99040400
14,79848234;-5,99040400
14,81098634;-6,16695400
14,82349034;-6,16695400
14,83599434;-5,99040400
14,84849834;-6,16695400
14,86100234;-6,16695400
14,87350634;-6,34288900
14,88601034;-6,34288900
14,89851434;-6,34288900
14,91101834;-6,34288900
14,92352234;-6,34288900
14,93602634;-6,34288900
14,94853034;-6,34288900
14,96103434;-6,34288900
14,97353834;-6,16695400
14,98604234;-6,16695400
14,99854633;-6,16695400
15,01105033;-5,81446800
15,02355433;-4,93356300
15,03605833;-4,58107800
15,04856233;-4,40452800
15,06106633;-3,70017200
15,07357033;-3,70017200
15,08607433;-3,70017200
15,09857833;-3,70017200
15,11108233;-3,70017200
15,12358633;-3,52362200
15,13609033;-3,52362200
15,14859433;-3,70017200
15,16109833;-3,52362200
15,17360233;-3,87610700
15,18610633;-4,05265800
15,19861033;-4,22859200
15,21111433;-4,22859200
15,22361833;-4,40452800
15,23612233;-4,40452800
15,24862633;-4,58107800
15,26113033;-4,58107800
15,27363433;-4,58107800
15,28613833;-4,58107800
15,29864233;-4,75701300
15,31114633;-4,75701300
15,32365033;-4,75701300
15,33615432;-4,93356300
15,34865832;-4,93356300
15,36116232;-4,75701300
15,37366632;-4,75701300
15,38617032;-4,58107800
15,39867432;-4,40452800
15,41117832;-4,22859200
15,42368232;-4,22859200
15,43618632;-4,05265800
15,44869032;-3,87610700
15,46119432;-3,70017200
15,47369832;-3,70017200
15,48620232;-3,70017200
15,49870632;-3,34768700
15,51121032;-3,34768700
15,52371432;-3,17113700
15,53621832;-3,34768700
15,54872232;-3,17113700
15,56122632;-3,34768700
15,57373032;-3,34768700
15,58623432;-3,17113700
15,59873832;-3,34768700
15,61124232;-3,34768700
15,62374632;-3,34768700
15,63625032;-3,34768700
15,64875432;-3,34768700
15,66125832;-3,17113700
15,67376232;-3,17113700
15,68626631;-3,17113700
15,69877031;-3,17113700
15,71127431;-2,99520200
15,72377831;-2,99520200
15,73628231;-2,99520200
15,74878631;-2,99520200
15,76129031;-2,81926700
15,77379431;-2,81926700
15,78629831;-2,64271600
15,79880231;-2,64271600
15,81130631;-2,46678100
15,82381031;-2,46678100
15,83631431;-2,29023100
15,84881831;-2,29023100
15,86132231;-2,29023100
15,87382631;-2,29023100
15,88633031;-2,29023100
15,89883431;-2,46678100
15,91133831;-2,46678100
15,92384231;-2,46678100
15,93634631;-2,46678100
15,94885031;-2,64271600
15,96135431;-2,81926700
15,97385831;-2,81926700
15,98636231;-2,64271600
15,99886631;-2,81926700
16,01137031;-2,81926700
16,02387431;-2,81926700
16,03637830;-2,64271600
16,04888230;-2,64271600
16,06138630;-2,46678100
16,07389030;-2,46678100
16,08639430;-2,46678100
16,09889830;-2,29023100
16,11140230;-2,29023100
16,12390630;-2,29023100
16,13641030;-2,11429600
16,14891430;-2,11429600
16,16141830;-1,93774600
16,17392230;-1,93774600
16,18642630;-1,93774600
16,19893030;-1,76181100
16,21143430;-1,76181100
16,22393830;-1,76181100
16,23644230;-1,58526100
16,24894630;-1,40932600
16,26145030;-1,23339100
16,27395430;-1,23339100
16,28645830;-1,23339100
16,29896230;-1,23339100
16,31146630;-1,05684100
16,32397030;-1,05684100
16,33647430;-1,05684100
16,34897830;-1,05684100
16,36148230;-0,70435530
16,37398630;-0,70435530
16,38649029;-0,35187010
16,39899429;-0,35187010
16,41149829;-0,35187010
16,42400229;-0,17593500
16,43650629;0,52842030
16,44901029;0,52842030
16,46151429;-0,17593500
16,47401829;-0,17593500
16,48652229;0,00000000
16,49902629;0,00000000
16,51153029;0,00000000
16,52403429;0,00000000
16,53653829;0,17593500
16,54904229;0,17593500
16,56154629;0,17593500
16,57405029;0,17593500
16,58655429;0,17593500
16,59905829;0,35187010
16,61156229;0,35187010
16,62406629;1,23339100
16,63657029;1,40932600
16,64907429;1,58526100
16,66157829;1,58526100
16,67408229;1,76181100
16,68658629;1,58526100
16,69909029;1,40932600
16,71159429;1,40932600
16,72409829;1,40932600
16,73660228;1,40932600
16,74910628;1,40932600
16,76161028;1,23339100
16,77411428;1,23339100
16,78661828;1,05684100
16,79912228;1,05684100
16,81162628;0,88090550
16,82413028;0,88090550
16,83663428;0,88090550
16,84913828;0,70435530
16,86164228;0,70435530
16,87414628;0,52842030
16,88665028;0,52842030
16,89915428;0,70435530
16,91165828;0,88090550
16,92416228;1,76181100
16,93666628;1,93774600
16,94917028;2,11429600
16,96167428;2,11429600
16,97417828;2,29023100
16,98668228;2,46678100
16,99918628;2,64271600
17,01169028;2,81926700
17,02419428;2,81926700
17,03669828;2,99520200
17,04920228;2,99520200
17,06170628;2,99520200
17,07421028;2,81926700
17,08671427;2,81926700
17,09921827;2,81926700
17,11172227;2,81926700
17,12422627;2,64271600
17,13673027;2,64271600
17,14923427;2,64271600
17,16173827;2,64271600
17,17424227;2,46678100
17,18674627;2,64271600
17,19925027;2,46678100
17,21175427;2,46678100
17,22425827;2,64271600
17,23676227;2,81926700
17,24926627;2,99520200
17,26177027;2,99520200
17,27427427;3,34768700
17,28677827;3,52362200
17,29928227;3,70017200
17,31178627;3,70017200
17,32429027;3,70017200
17,33679427;3,70017200
17,34929827;3,70017200
17,36180227;3,52362200
17,37430627;3,52362200
17,38681027;3,52362200
17,39931427;3,34768700
17,41181827;3,52362200
17,42432227;3,52362200
17,43682626;3,70017200
17,44933026;3,70017200
17,46183426;3,87610700
17,47433826;3,87610700
17,48684226;3,87610700
17,49934626;4,05265800
17,51185026;4,05265800
17,52435426;4,22859200
17,53685826;4,05265800
17,54936226;4,22859200
17,56186626;4,40452800
17,57437026;4,58107800
17,58687426;4,58107800
17,59937826;4,75701300
17,61188226;4,93356300
17,62438626;4,93356300
17,63689026;4,93356300
17,64939426;5,10949800
17,66189826;5,28604800
17,67440226;5,46198300
17,68690626;5,46198300
17,69941026;5,63853400
17,71191426;5,46198300
17,72441826;5,63853400
17,73692226;5,46198300
17,74942626;5,46198300
17,76193026;5,28604800
17,77443426;5,10949800
17,78693825;5,10949800
17,79944225;5,10949800
17,81194625;4,93356300
17,82445025;4,93356300
17,83695425;4,75701300
17,84945825;4,75701300
17,86196225;4,75701300
17,87446625;4,75701300
17,88697025;4,75701300
17,89947425;4,93356300
17,91197825;4,93356300
17,92448225;5,10949800
17,93698625;5,10949800
17,94949025;5,28604800
17,96199425;5,10949800
17,97449825;5,46198300
17,98700225;5,81446800
17,99950625;6,16695400
18,01201025;6,34288900
18,02451425;6,16695400
18,03701825;6,16695400
18,04952225;5,99040400
18,06202625;5,81446800
18,07453025;5,81446800
18,08703425;5,63853400
18,09953825;5,63853400
18,11204225;5,63853400
18,12454625;5,63853400
18,13705024;5,46198300
18,14955424;5,46198300
18,16205824;5,46198300
18,17456224;5,46198300
18,18706624;5,46198300
18,19957024;5,46198300
18,21207424;5,46198300
18,22457824;5,46198300
18,23708224;5,46198300
18,24958624;5,46198300
18,26209024;5,46198300
18,27459424;5,46198300
18,28709824;5,46198300
18,29960224;5,46198300
18,31210624;5,46198300
18,32461024;5,46198300
18,33711424;5,63853400
18,34961824;5,63853400
18,36212224;5,63853400
18,37462624;5,81446800
18,38713024;5,63853400
18,39963424;5,81446800
18,41213824;5,81446800
18,42464224;5,99040400
18,43714624;5,99040400
18,44965024;5,99040400
18,46215424;6,16695400
18,47465824;6,16695400
18,48716223;6,16695400
18,49966623;6,16695400
18,51217023;6,34288900
18,52467423;6,34288900
18,53717823;6,51943900
18,54968223;6,51943900
18,56218623;6,51943900
18,57469023;6,69537400
18,58719423;6,69537400
18,59969823;6,69537400
18,61220223;6,69537400
18,62470623;6,87192400
18,63721023;6,87192400
18,64971423;6,69537400
18,66221823;6,87192400
18,67472223;6,69537400
18,68722623;6,51943900
18,69973023;6,34288900
18,71223423;6,34288900
18,72473823;6,16695400
18,73724223;6,34288900
18,74974623;6,51943900
18,76225023;6,69537400
18,77475423;6,69537400
18,78725823;6,87192400
18,79976223;7,04785900
18,81226623;7,40034400
18,82477023;7,40034400
18,83727422;7,40034400
18,84977822;7,40034400
18,86228222;7,40034400
18,87478622;7,40034400
18,88729022;7,40034400
18,89979422;7,40034400
18,91229822;7,40034400
18,92480222;7,40034400
18,93730622;7,40034400
18,94981022;7,40034400
18,96231422;7,40034400
18,97481822;7,57628000
18,98732222;7,57628000
18,99982622;7,57628000
19,01233022;7,92876500
19,02483422;7,92876500
19,03733822;7,92876500
19,04984222;8,10531500
19,06234622;8,28125000
19,07485022;8,28125000
19,08735422;8,45780000
19,09985822;8,63373600
19,11236222;8,98622000
19,12486622;8,98622000
19,13737022;8,98622000
19,14987422;8,98622000
19,16237822;9,16215500
19,17488222;8,98622000
19,18738621;8,98622000
19,19989021;8,98622000
19,21239421;8,98622000
19,22489821;8,80967000
19,23740221;8,63373600
19,24990621;8,63373600
19,26241021;8,45780000
19,27491421;8,45780000
19,28741821;8,45780000
19,29992221;8,45780000
19,31242621;8,45780000
19,32493021;8,45780000
19,33743421;8,45780000
19,34993821;8,45780000
19,36244221;8,45780000
19,37494621;8,45780000
19,38745021;8,45780000
19,39995421;8,63373600
19,41245821;8,63373600
19,42496221;8,63373600
19,43746621;8,63373600
19,44997021;8,80967000
19,46247421;8,80967000
19,47497821;8,80967000
19,48748221;8,80967000
19,49998621;8,98622000
19,51249021;8,98622000
19,52499421;8,98622000
19,53749820;8,98622000
19,55000220;8,98622000
19,56250620;9,16215500
19,57501020;8,98622000
19,58751420;8,98622000
19,60001820;9,16215500
19,61252220;9,16215500
19,62502620;9,16215500
19,63753020;9,16215500
19,65003420;9,16215500
19,66253820;8,98622000
19,67504220;8,98622000
19,68754620;8,98622000
19,70005020;8,98622000
19,71255420;8,80967000
19,72505820;8,80967000
19,73756220;8,80967000
19,75006620;8,80967000
19,76257020;8,80967000
19,77507420;8,80967000
19,78757820;8,80967000
19,80008220;8,80967000
19,81258620;8,80967000
19,82509020;8,80967000
19,83759420;8,80967000
19,85009820;8,80967000
19,86260220;8,80967000
19,87510620;8,98622000
19,88761019;9,16215500
19,90011419;9,16215500
19,91261819;9,33870600
19,92512219;9,51464100
19,93762619;9,86712600
19,95013019;9,86712600
19,96263419;9,86712600
19,97513819;9,86712600
19,98764219;9,69119100
20,00014619;9,16215500
20,01265019;9,16215500
20,02515419;8,98622000
20,03765819;8,98622000
20,05016219;8,80967000
20,06266619;8,80967000
20,07517019;8,80967000
20,08767419;8,80967000
20,10017819;8,80967000
20,11268219;8,80967000
20,12518619;8,80967000
20,13769019;8,80967000
20,15019419;8,80967000
20,16269819;8,80967000
20,17520219;8,80967000
20,18770619;8,80967000
20,20021019;8,80967000
20,21271419;8,80967000
20,22521818;8,80967000
20,23772218;8,98622000
20,25022618;8,80967000
20,26273018;9,16215500
20,27523418;8,98622000
20,28773818;9,33870600
20,30024218;9,33870600
20,31274618;9,51464100
20,32525018;9,51464100
20,33775418;9,51464100
20,35025818;9,69119100
20,36276218;9,69119100
20,37526618;9,86712600
20,38777018;10,04306000
20,40027418;10,04306000
20,41277818;10,04306000
20,42528218;10,04306000
20,43778618;10,04306000
20,45029018;10,04306000
20,46279418;10,04306000
20,47529818;10,04306000
20,48780218;10,04306000
20,50030618;10,04306000
20,51281018;10,04306000
20,52531418;10,04306000
20,53781818;10,04306000
20,55032218;10,04306000
20,56282618;10,04306000
20,57533017;10,04306000
20,58783417;10,04306000
20,60033817;10,04306000
20,61284217;10,04306000
20,62534617;9,86712600
20,63785017;9,69119100
20,65035417;9,69119100
20,66285817;9,69119100
20,67536217;9,69119100
20,68786617;9,51464100
20,70037017;9,51464100
20,71287417;9,51464100
20,72537817;9,33870600
20,73788217;9,33870600
20,75038617;9,16215500
20,76289017;9,16215500
20,77539417;9,16215500
20,78789817;8,98622000
20,80040217;8,98622000
20,81290617;8,98622000
20,82541017;8,80967000
20,83791417;8,80967000
20,85041817;8,80967000
20,86292217;8,80967000
20,87542617;8,80967000
20,88793017;8,80967000
20,90043417;8,80967000
20,91293817;8,80967000
20,92544216;8,80967000
20,93794616;8,80967000
20,95045016;8,63373600
20,96295416;8,80967000
20,97545816;8,80967000
20,98796216;8,80967000
21,00046616;8,98622000
21,01297016;8,98622000
21,02547416;8,98622000
21,03797816;8,98622000
21,05048216;9,16215500
21,06298616;9,16215500
21,07549016;9,16215500
21,08799416;9,16215500
21,10049816;9,16215500
21,11300216;9,33870600
21,12550616;9,16215500
21,13801016;9,33870600
21,15051416;9,33870600
21,16301816;9,33870600
21,17552216;9,33870600
21,18802616;9,33870600
21,20053016;9,33870600
21,21303416;9,51464100
21,22553816;9,51464100
21,23804216;9,51464100
21,25054616;9,51464100
21,26305016;9,51464100
21,27555415;9,69119100
21,28805815;9,69119100
21,30056215;9,69119100
21,31306615;9,69119100
21,32557015;9,69119100
21,33807415;9,86712600
21,35057815;9,86712600
21,36308215;9,86712600
21,37558615;9,86712600
21,38809015;10,04306000
21,40059415;10,04306000
21,41309815;10,04306000
21,42560215;10,04306000
21,43810615;10,04306000
21,45061015;10,04306000
21,46311415;10,04306000
21,47561815;10,04306000
21,48812215;10,04306000
21,50062615;10,04306000
21,51313015;10,04306000
21,52563415;10,04306000
